Price,Baths,Land size,Beds,House size,Seller_type,town,district
13000000,3,9.5,3,1320,Premium-Member,Kottawa,Colombo
13000000,3,9.5,3,1320,Premium-Member,Homagama,Colombo
54500000,3,11.7,5,3185,Premium-Member,Kotte,Colombo
4500000,2,30,3,1000,Member,Kurunegala City,Kurunegala
27500000,3,11.5,4,2800,Premium-Member,Malabe,Colombo
26000000,3,8.5,4,2500,Premium-Member,Piliyandala,Colombo
19000000,2,11.4,4,1900,Premium-Member,Malabe,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
5500000,1,15,2,2000,Member,Chilaw,Puttalam
28000000,2,16,4,2700,Member,Kadawatha,Gampaha
36000000,4,8.5,4,2900,Premium-Member,Piliyandala,Colombo
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
33000000,4,10,4,3850,Premium-Member,Piliyandala,Colombo
18000000,2,11,4,2000,Member,Kandana,Gampaha
15000000,1,6.25,3,1200,Member,Malabe,Colombo
7300000,1,3,2,817,Member,Colombo 10,Colombo
21500000,3,10,3,1800,Premium-Member,Piliyandala,Colombo
40000000,2,10.3,4,4120,Premium-Member,Maharagama,Colombo
82500000,5,16,5,4750,Premium-Member,Battaramulla,Colombo
16000000,2,16,9,2000,Member,Polonnaruwa City,Polonnaruwa
100000000,3,50.2,4,3000,Premium-Member,Talawatugoda,Colombo
10000000,1,10,3,1566,Member,Homagama,Colombo
7600000,2,6,4,2000,Premium-Member,Ganemulla,Gampaha
26000000,1,34,4,1450,Premium-Member,Anuradhapura City,Anuradhapura
66000000,3,12,3,5000,Member,Battaramulla,Colombo
6000000,1,30,3,1200,Member,Puttalam City,Puttalam
29500000,3,20,4,4000,Premium-Member,Negombo,Gampaha
16500000,2,21,4,2200,Member,Kundasale,Kandy
18000000,2,13,3,1500,Member,Pannipitiya,Colombo
18000000,3,11,3,1700,Premium-Member,Piliyandala,Colombo
6500000,1,18.5,2,1500,Premium-Member,Horana,Kalutara
11000000,2,67,2,1457,Member,Anuradhapura City,Anuradhapura
65000000,4,29,7,6600,Premium-Member,Divulapitiya,Gampaha
82500000,5,16,5,4750,Premium-Member,Battaramulla,Colombo
21500000,4,9,4,2480,Premium-Member,Piliyandala,Colombo
5300000,1,12.5,5,800,Member,Nittambuwa,Gampaha
16000000,1,15,3,1100,Premium-Member,Kadawatha,Gampaha
38000000,2,12.85,4,2800,Premium-Member,Athurugiriya,Colombo
200000000,6,14.25,9,8000,Premium-Member,Colombo 6,Colombo
17500000,4,7.5,4,1800,Premium-Member,Kottawa,Colombo
46000000,3,9.7,5,1800,Premium-Member,Rajagiriya,Colombo
68600000,3,9.8,3,4000,Premium-Member,Colombo 6,Colombo
49000000,6,10,6,2723,Premium-Member,Battaramulla,Colombo
30000000,3,13.4,5,4000,Premium-Member,Homagama,Colombo
62000000,2,9.2,3,1200,Premium-Member,Nawala,Colombo
14500000,2,9,5,3000,Premium-Member,Malabe,Colombo
54800000,3,7.31,5,1650,Premium-Member,Boralesgamuwa,Colombo
67500000,4,12,4,4000,Premium-Member,Boralesgamuwa,Colombo
20000000,2,4.5,4,2000,Premium-Member,Boralesgamuwa,Colombo
4000000,1,15,2,2000,Premium-Member,Minuwangoda,Gampaha
23000000,2,10,3,1200,Premium-Member,Boralesgamuwa,Colombo
22500000,2,7,4,2900,Premium-Member,Homagama,Colombo
29500000,3,12,4,3000,Premium-Member,Kottawa,Colombo
27000000,3,7,4,2400,Premium-Member,Kottawa,Colombo
32000000,3,12,3,3300,Premium-Member,Kottawa,Colombo
17500000,2,7.5,4,2000,Premium-Member,Kottawa,Colombo
65000000,5,26.45,5,4500,Premium-Member,Kottawa,Colombo
70000000,6,17,5,7240,Premium-Member,Kottawa,Colombo
26000000,3,13,4,2000,Premium-Member,Kottawa,Colombo
33500000,4,16.2,6,3600,Premium-Member,Kottawa,Colombo
22000000,2,10,3,2250,Premium-Member,Kottawa,Colombo
17500000,2,17.2,5,2100,Premium-Member,Kottawa,Colombo
37500000,5,14.5,4,4500,Premium-Member,Kottawa,Colombo
45000000,3,11,3,2300,Premium-Member,Maharagama,Colombo
42000000,4,16,5,6000,Premium-Member,Kottawa,Colombo
40000000,2,10.3,4,4120,Premium-Member,Maharagama,Colombo
35000000,2,10,3,2500,Premium-Member,Maharagama,Colombo
9000000,2,10,3,1200,Member,Padukka,Colombo
35000000,3,8.2,4,2600,Premium-Member,Maharagama,Colombo
27000000,3,12,4,2750,Premium-Member,Maharagama,Colombo
30000000,2,7,4,2500,Premium-Member,Maharagama,Colombo
26000000,4,9.5,6,4000,Premium-Member,Maharagama,Colombo
45000000,4,10,6,3300,Premium-Member,Maharagama,Colombo
120000000,4,92,4,5000,Premium-Member,Maharagama,Colombo
16000000,2,6,3,2000,Premium-Member,Pannipitiya,Colombo
28000000,3,10.4,5,2700,Premium-Member,Pannipitiya,Colombo
20900000,2,10.04,3,1281,Premium-Member,Ja-Ela,Gampaha
190000000,8,20.5,8,10000,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
14300000,2,18,4,1300,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
7500000,1,142,3,2000,Premium-Member,Ampitiya,Kandy
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
28000000,4,20,6,2500,Premium-Member,Piliyandala,Colombo
23500000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
14000000,3,12,3,1200,Premium-Member,Piliyandala,Colombo
18500000,2,10,3,1200,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
40000000,4,10,5,3000,Premium-Member,Piliyandala,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
14000000,2,8.76,3,1400,Premium-Member,Piliyandala,Colombo
30500000,3,7.5,4,3250,Premium-Member,Piliyandala,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
47000000,3,10,4,3000,Premium-Member,Malabe,Colombo
36000000,4,8.5,4,2900,Premium-Member,Piliyandala,Colombo
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
82500000,5,16,5,4750,Premium-Member,Battaramulla,Colombo
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
22000000,4,6,5,2067,Premium-Member,Athurugiriya,Colombo
20500000,3,6.5,3,2000,Premium-Member,Athurugiriya,Colombo
40000000,2,7,3,3300,Premium-Member,Talawatugoda,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
20000000,3,34,5,3000,Member,Homagama,Colombo
29000000,4,10.5,4,2600,Premium-Member,Athurugiriya,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
4800000,1,10,4,965,Member,Tangalla,Hambantota
26500000,3,6.5,4,2200,Premium-Member,Malabe,Colombo
46500000,3,10,4,2000,Premium-Member,Boralesgamuwa,Colombo
24000000,2,6.5,4,2200,Premium-Member,Nugegoda,Colombo
46500000,4,28,4,3850,Premium-Member,Piliyandala,Colombo
105000000,2,21.5,5,2250,Premium-Member,Kotte,Colombo
7000000,1,2,1,800,Premium-Member,Colombo 5,Colombo
7500000,1,9.5,2,1275,Premium-Member,Ragama,Gampaha
29000000,4,10.5,4,2600,Premium-Member,Malabe,Colombo
41000000,2,19,3,2300,Member,Wattala,Gampaha
18900000,1,32,3,1800,Member,Ganemulla,Gampaha
6900000,1,6,2,850,Premium-Member,Gampaha City,Gampaha
34000000,5,15,5,4800,Member,Kandana,Gampaha
4800000,1,9.12,2,1200,Member,Panadura,Kalutara
19800000,3,6.5,3,1900,Premium-Member,Athurugiriya,Colombo
95000000,6,26,9,8000,Member,Maharagama,Colombo
6500000,1,24,3,700,Member,Mawanella,Kegalle
15000000,2,15,3,1000,Premium-Member,Galle City,Galle
25000000,3,13.5,5,2300,Member,Pannipitiya,Colombo
15000000,3,10,3,1400,Premium-Member,Athurugiriya,Colombo
36000000,3,7.8,4,3600,Premium-Member,Malabe,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
4300000,1,10,1,1000,Member,Piliyandala,Colombo
14500000,3,6,3,1200,Premium-Member,Athurugiriya,Colombo
33000000,3,22.3,9,2000,Member,Piliyandala,Colombo
22500000,1,20,4,1200,Member,Kalutara City,Kalutara
16000000,1,140,5,1500,Member,Gampola,Kandy
18000000,2,16.7,4,1900,Premium-Member,Homagama,Colombo
42500000,3,6.5,5,3200,Premium-Member,Ratmalana,Colombo
8500000,4,30,4,8167.5,Member,Kataragama,Monaragala
22500000,3,6.3,4,2200,Premium-Member,Malabe,Colombo
10000000,1,20,3,1300,Member,Gampaha City,Gampaha
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
9500000,1,20,3,1200,Member,Matale City,Matale
33000000,4,10,4,3850,Premium-Member,Piliyandala,Colombo
21500000,3,9,4,2200,Premium-Member,Piliyandala,Colombo
27500000,4,7.5,5,2300,Premium-Member,Piliyandala,Colombo
40000000,4,10,5,3000,Premium-Member,Piliyandala,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
9800000,1,9,2,1000,Premium-Member,Piliyandala,Colombo
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
26000000,3,8.5,4,2500,Premium-Member,Piliyandala,Colombo
30500000,3,7.5,4,3250,Premium-Member,Piliyandala,Colombo
39500000,4,8,4,2174.31,Premium-Member,Kotte,Colombo
18000000,1,15,3,1800,Member,Negombo,Gampaha
13000000,2,20,6,1500,Member,Jaffna City,Jaffna
8500000,1,6,3,1050,Premium-Member,Piliyandala,Colombo
13000000,2,10,3,2700,Premium-Member,Piliyandala,Colombo
28000000,2,10.5,4,2000,Premium-Member,Battaramulla,Colombo
7800000,1,11.34,3,2000,Premium-Member,Galle City,Galle
33500000,5,16,6,3000,Premium-Member,Kottawa,Colombo
9500000,2,13,3,1500,Premium-Member,Galle City,Galle
33500000,4,16.2,6,3600,Premium-Member,Piliyandala,Colombo
7500000,1,80,5,1300,Member,Galle City,Galle
29500000,4,13,6,3800,Premium-Member,Kottawa,Colombo
27000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
64000000,7,17.5,5,2800,Premium-Member,Talawatugoda,Colombo
22500000,3,8.5,4,3200,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
19000000,2,11.4,4,1900,Premium-Member,Athurugiriya,Colombo
23500000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
45000000,3,6,5,2500,Member,Dehiwala,Colombo
22000000,2,15.4,4,3000,Premium-Member,Piliyandala,Colombo
18500000,2,10,3,1200,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
14000000,3,12,3,1200,Premium-Member,Piliyandala,Colombo
35000000,3,19,4,3000,Premium-Member,Piliyandala,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
3500000,1,10,2,850,Premium-Member,Galle City,Galle
33000000,3,12.6,4,2500,Premium-Member,Piliyandala,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
16500000,2,7.5,3,1500,Premium-Member,Malabe,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
82500000,6,16,7,4000,Premium-Member,Talawatugoda,Colombo
32000000,3,13.03,5,2100,Member,Maharagama,Colombo
18900000,2,8.5,3,1800,Premium-Member,Gampaha City,Gampaha
23500000,4,6,4,2000,Premium-Member,Malabe,Colombo
6500000,2,20,3,1300,Premium-Member,Veyangoda,Gampaha
9500000,1,10.6,3,1300,Member,Homagama,Colombo
36000000,4,12,4,4500,Member,Kandana,Gampaha
36000000,4,8.5,4,2900,Premium-Member,Piliyandala,Colombo
28500000,4,10,5,3200,Premium-Member,Piliyandala,Colombo
9000000,1,18,2,1875,Premium-Member,Ganemulla,Gampaha
30000000,3,12,3,2800,Member,Kandy City,Kandy
31000000,2,7.4,4,2000,Premium-Member,Battaramulla,Colombo
7500000,1,15,3,1650,Premium-Member,Ganemulla,Gampaha
5000000,1,10,2,875,Premium-Member,Ganemulla,Gampaha
29500000,3,11.6,4,3000,Member,Rajagiriya,Colombo
72500000,4,11,6,4750,Member,Talawatugoda,Colombo
525600000,4,29.2,3,2000,Premium-Member,Colombo 7,Colombo
25000000,1,20,2,1500,Premium-Member,Athurugiriya,Colombo
29000000,1,85,4,2800,Member,Badulla City,Badulla
16000000,2,12,4,3000,Member,Meegoda,Colombo
6000000,1,10,3,2723,Premium-Member,Negombo,Gampaha
16000000,1,10,3,2500,Premium-Member,Ambalangoda,Galle
15000000,1,12,3,1500,Member,Athurugiriya,Colombo
15000000,1,26,4,2000,Member,Kalutara City,Kalutara
23500000,2,15,6,2500,Premium-Member,Gampaha City,Gampaha
7900000,2,6.14,1,1000,Premium-Member,Piliyandala,Colombo
15800000,2,10,3,1600,Premium-Member,Kottawa,Colombo
19500000,2,5,4,2000,Premium-Member,Boralesgamuwa,Colombo
18500000,3,8.9,4,1800,Premium-Member,Kaduwela,Colombo
15500000,1,10,3,1450,Premium-Member,Piliyandala,Colombo
7200000,1,10.65,2,1450,Member,Panadura,Kalutara
35000000,3,9.5,4,2643,Member,Malabe,Colombo
10500000,2,8.5,2,1200,Member,Kesbewa,Colombo
13500000,2,3.7,2,800,Premium-Member,Kolonnawa,Colombo
10500000,2,10,3,1300,Member,Panadura,Kalutara
14000000,1,6.23,3,1100,Premium-Member,Maharagama,Colombo
25000000,3,10,3,2000,Premium-Member,Athurugiriya,Colombo
50000000,4,20,6,4200,Premium-Member,Ratmalana,Colombo
12000000,1,10,3,1210,Premium-Member,Homagama,Colombo
14000000,2,10,3,1350,Premium-Member,Malabe,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
7500000,1,160,3,2000,Member,Anuradhapura City,Anuradhapura
37500000,3,16,5,3000,Premium-Member,Malabe,Colombo
8500000,1,160,3,1000,Member,Nikaweratiya,Kurunegala
370000000,4,20,5,3000,Premium-Member,Colombo 7,Colombo
29000000,3,6.5,4,1800,Premium-Member,Boralesgamuwa,Colombo
29000000,4,10,4,2600,Premium-Member,Athurugiriya,Colombo
28000000,4,10,4,2800,Premium-Member,Athurugiriya,Colombo
17500000,3,10,5,2500,Premium-Member,Athurugiriya,Colombo
33500000,4,16.2,6,3600,Premium-Member,Kottawa,Colombo
22500000,4,6.3,4,2200,Premium-Member,Malabe,Colombo
27000000,4,10,7,3800,Premium-Member,Malabe,Colombo
27000000,3,7,4,2400,Premium-Member,Kottawa,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
12000000,2,11,4,1700,Member,Ruwanwella,Kegalle
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
41000000,3,7,6,2450,Member,Katugastota,Kandy
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
29500000,3,12,4,3000,Premium-Member,Kottawa,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
5700000,1,5,2,1200,Premium-Member,Alutgama,Kalutara
22000000,2,14.3,4,2500,Member,Piliyandala,Colombo
29000000,4,6.2,4,2800,Member,Nugegoda,Colombo
85000000,4,24,4,4800,Premium-Member,Talawatugoda,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
14500000,3,6,3,1200,Premium-Member,Athurugiriya,Colombo
110000000,3,50.2,4,3000,Premium-Member,Malabe,Colombo
17500000,1,40,4,1200,Premium-Member,Galle City,Galle
12000000,1,21,3,800,Premium-Member,Galle City,Galle
18500000,1,62,2,1600,Member,Minuwangoda,Gampaha
29000000,4,10,4,2600,Premium-Member,Malabe,Colombo
27500000,3,11.5,4,2800,Premium-Member,Malabe,Colombo
28000000,4,10,4,2800,Premium-Member,Malabe,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
36000000,4,10,4,3000,Premium-Member,Malabe,Colombo
9500000,1,15.8,2,900,Premium-Member,Kurunegala City,Kurunegala
9000000,1,7.19,3,1000,Premium-Member,Galle City,Galle
13000000,1,12.6,1,650,Premium-Member,Galle City,Galle
6000000,1,22,4,2000,Premium-Member,Galle City,Galle
55800000,2,62,4,2500,Premium-Member,Galle City,Galle
8000000,1,16,4,1500,Premium-Member,Galle City,Galle
29000000,4,7.5,5,3600,Premium-Member,Malabe,Colombo
52000000,4,13,5,3500,Premium-Member,Nugegoda,Colombo
48000000,4,10.9,4,2750,Premium-Member,Talawatugoda,Colombo
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
37000000,3,11,4,2390,Premium-Member,Kadawatha,Gampaha
27500000,5,7.5,5,2300,Premium-Member,Piliyandala,Colombo
33000000,2,4.9,4,2700,Member,Dehiwala,Colombo
17800000,3,6.5,3,1880,Premium-Member,Kottawa,Colombo
37500000,5,9,5,5000,Premium-Member,Boralesgamuwa,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
80000000,3,24.3,4,4653,Premium-Member,Kotte,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
27000000,3,7.5,5,2700,Premium-Member,Kottawa,Colombo
8000000,1,56,2,1000,Member,Horana,Kalutara
8500000,1,276,3,3500,Premium-Member,Veyangoda,Gampaha
6000000,1,15,3,2500,Premium-Member,Veyangoda,Gampaha
56500000,4,16.8,9,5500,Premium-Member,Nittambuwa,Gampaha
2950000,1,10,3,2500,Premium-Member,Veyangoda,Gampaha
6500000,1,80,5,2500,Premium-Member,Nittambuwa,Gampaha
9000000,1,80,2,2500,Premium-Member,Nittambuwa,Gampaha
165000000,4,25.5,5,4000,Premium-Member,Colombo 8,Colombo
4650000,1,9.5,3,2586,Premium-Member,Dankotuwa,Puttalam
14800000,1,6.8,2,1600,Premium-Member,Malabe,Colombo
3800000,1,30,2,850,Premium-Member,Baddegama,Galle
24000000,2,14,4,3200,Member,Angoda,Colombo
27000000,3,7.5,5,2700,Premium-Member,Piliyandala,Colombo
9500000,1,15,2,1600,Member,Embilipitiya,Ratnapura
82500000,6,16,7,3800,Premium-Member,Talawatugoda,Colombo
40300000,1,10.77,3,2932.13,Member,Kolonnawa,Colombo
20000000,2,22,5,3000,Premium-Member,Ambalangoda,Galle
33000000,4,8,4,3000,Premium-Member,Kottawa,Colombo
29500000,3,8,4,4000,Premium-Member,Kottawa,Colombo
29500000,3,12,4,3000,Premium-Member,Kottawa,Colombo
27000000,3,7,4,2400,Premium-Member,Kottawa,Colombo
12000000,1,10,3,1300,Member,Bandarawela,Badulla
33500000,4,16.2,6,3600,Premium-Member,Kottawa,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
25500000,3,7.5,4,2550,Premium-Member,Piliyandala,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
21500000,4,9.5,4,2300,Premium-Member,Piliyandala,Colombo
23500000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2400,Premium-Member,Piliyandala,Colombo
12000000,1,12.5,4,3403.13,Premium-Member,Athurugiriya,Colombo
14500000,3,8.25,3,1280,Premium-Member,Piliyandala,Colombo
22000000,2,15.4,4,3000,Premium-Member,Piliyandala,Colombo
18500000,2,10,3,1200,Premium-Member,Piliyandala,Colombo
40000000,4,10,4,3100,Premium-Member,Piliyandala,Colombo
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
14000000,3,12,3,1200,Premium-Member,Piliyandala,Colombo
35000000,3,19,4,3000,Premium-Member,Piliyandala,Colombo
19500000,3,6.5,4,2000,Premium-Member,Piliyandala,Colombo
33000000,3,12.6,4,2500,Premium-Member,Piliyandala,Colombo
30500000,4,8,5,3700,Premium-Member,Piliyandala,Colombo
25500000,5,7,4,2500,Premium-Member,Piliyandala,Colombo
23500000,3,7,4,2400,Member,Malabe,Colombo
25500000,3,6.2,5,2600,Premium-Member,Piliyandala,Colombo
48500000,4,14,6,3000,Premium-Member,Piliyandala,Colombo
26000000,3,8.5,4,2500,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2900,Premium-Member,Piliyandala,Colombo
13900000,2,6.8,2,900,Premium-Member,Pannipitiya,Colombo
24800000,3,6,4,2900,Premium-Member,Piliyandala,Colombo
23500000,3,7,4,2380,Premium-Member,Malabe,Colombo
41000000,2,13.7,3,2000,Premium-Member,Battaramulla,Colombo
50000000,5,13.5,5,4000,Premium-Member,Ratnapura City,Ratnapura
17000000,2,6.01,5,1600,Premium-Member,Panadura,Kalutara
12000000,3,12,3,1825,Member,Homagama,Colombo
2550000,1,23.5,2,2500,Premium-Member,Nittambuwa,Gampaha
2500000,1,15,2,1500,Premium-Member,Nittambuwa,Gampaha
16000000,1,27,5,2500,Premium-Member,Seeduwa,Gampaha
13500000,2,12.3,3,1000,Member,Pannipitiya,Colombo
50000000,4,11.6,5,3500,Premium-Member,Maharagama,Colombo
7500000,1,10,3,1500,Premium-Member,Ganemulla,Gampaha
23500000,3,7,5,3250,Premium-Member,Piliyandala,Colombo
23000000,3,8,3,1800,Premium-Member,Piliyandala,Colombo
28500000,4,15,4,3000,Premium-Member,Piliyandala,Colombo
24800000,3,6,4,2400,Premium-Member,Piliyandala,Colombo
16000000,2,4.5,4,1800,Member,Wellampitiya,Colombo
27500000,4,7.5,5,2300,Premium-Member,Piliyandala,Colombo
25500000,4,7.5,4,2550,Premium-Member,Piliyandala,Colombo
28500000,2,12,2,2000,Premium-Member,Battaramulla,Colombo
7200000,4,11.3,4,1300,Member,Kalutara City,Kalutara
21500000,4,9,4,2600,Premium-Member,Piliyandala,Colombo
46000000,3,82.8,4,4000,Member,Divulapitiya,Gampaha
8500000,1,20,2,1500,Member,Matara City,Matara
42500000,5,13.2,8,5100,Premium-Member,Nugegoda,Colombo
14500000,2,26,4,1500,Premium-Member,Kaduwela,Colombo
18000000,3,15,4,2000,Premium-Member,Delgoda,Gampaha
14000000,2,12,4,2200,Premium-Member,Homagama,Colombo
17500000,3,10,5,2500,Premium-Member,Kottawa,Colombo
17500000,2,13,4,1830,Premium-Member,Kottawa,Colombo
29500000,4,13,6,3800,Premium-Member,Kottawa,Colombo
26000000,3,20,4,4100,Premium-Member,Kadawatha,Gampaha
17900000,3,11,3,1600,Premium-Member,Kottawa,Colombo
110000000,3,50.2,4,3000,Premium-Member,Talawatugoda,Colombo
5800000,1,6,2,900,Premium-Member,Kesbewa,Colombo
6600000,2,11.8,3,1500,Premium-Member,Batapola,Galle
30500000,3,7.5,4,3250,Premium-Member,Piliyandala,Colombo
29000000,4,10,4,2600,Premium-Member,Malabe,Colombo
28000000,4,10,4,2800,Premium-Member,Malabe,Colombo
36000000,4,8.5,4,2900,Premium-Member,Piliyandala,Colombo
18000000,2,10.5,3,1000,Member,Kundasale,Kandy
27500000,4,11.5,4,2800,Premium-Member,Malabe,Colombo
16500000,2,7.5,3,1250,Premium-Member,Malabe,Colombo
18500000,3,7.5,3,1500,Premium-Member,Malabe,Colombo
14000000,2,10,3,1350,Premium-Member,Malabe,Colombo
33000000,4,10,4,3850,Premium-Member,Piliyandala,Colombo
26000000,3,8.5,4,2500,Premium-Member,Piliyandala,Colombo
26000000,3,7,4,2200,Premium-Member,Piliyandala,Colombo
12000000,1,40.5,4,800,Premium-Member,Karapitiya,Galle
12500000,4,10,5,1600,Premium-Member,Karapitiya,Galle
145000000,7,15,5,5000,Premium-Member,Kotte,Colombo
19500000,1,31.11,3,2000,Premium-Member,Karapitiya,Galle
23500000,2,10.6,4,3390,Member,Panadura,Kalutara
15800000,1,15,4,2500,Member,Kalutara City,Kalutara
175000000,4,107,4,7700,Premium-Member,Negombo,Gampaha
